case_id,min,max,duration
.Models.MUs.product3:703,2020-01-01 04:00:05.584300,2020-01-01 04:05:38.774200,0 days 00:05:33.189900
.Models.MUs.product3:704,2020-01-01 04:00:11.769000,2020-01-01 04:05:42.148000,0 days 00:05:30.379000
.Models.MUs.product3:705,2020-01-01 04:00:29.028700,2020-01-01 04:05:49.118500,0 days 00:05:20.089800
.Models.MUs.product3:706,2020-01-01 04:00:49.883600,2020-01-01 04:05:15.573900,0 days 00:04:25.690300
.Models.MUs.product3:707,2020-01-01 04:00:53.829800,2020-01-01 04:06:57.148000,0 days 00:06:03.318200
.Models.MUs.product3:708,2020-01-01 04:01:05.200400,2020-01-01 04:06:18.774200,0 days 00:05:13.573800
.Models.MUs.product3:709,2020-01-01 04:01:28.911900,2020-01-01 04:05:45.851200,0 days 00:04:16.939300
.Models.MUs.product3:710,2020-01-01 04:01:31.094500,2020-01-01 04:05:33.114700,0 days 00:04:02.020200
.Models.MUs.product3:711,2020-01-01 04:02:37.676500,2020-01-01 04:07:07.504100,0 days 00:04:29.827600
.Models.MUs.product3:712,2020-01-01 04:02:57.900200,2020-01-01 04:08:23.429100,0 days 00:05:25.528900
.Models.MUs.product3:713,2020-01-01 04:03:53.890300,2020-01-01 04:08:33.630000,0 days 00:04:39.739700
.Models.MUs.product3:714,2020-01-01 04:04:06.127400,2020-01-01 04:08:12.148000,0 days 00:04:06.020600
.Models.MUs.product3:715,2020-01-01 04:04:18.427600,2020-01-01 04:09:27.148000,0 days 00:05:08.720400
.Models.MUs.product3:716,2020-01-01 04:04:24.273100,2020-01-01 04:08:37.012100,0 days 00:04:12.739000
.Models.MUs.product3:717,2020-01-01 04:04:36.189100,2020-01-01 04:09:07.375200,0 days 00:04:31.186100
.Models.MUs.product3:718,2020-01-01 04:04:54.849600,2020-01-01 04:08:52.878600,0 days 00:03:58.029000
.Models.MUs.product3:719,2020-01-01 04:05:07.235000,2020-01-01 04:10:37.032600,0 days 00:05:29.797600
.Models.MUs.product3:720,2020-01-01 04:05:34.872200,2020-01-01 04:11:17.734500,0 days 00:05:42.862300
.Models.MUs.product3:721,2020-01-01 04:05:38.324800,2020-01-01 04:11:22.599300,0 days 00:05:44.274500
.Models.MUs.product3:722,2020-01-01 04:06:18.906400,2020-01-01 04:11:57.148000,0 days 00:05:38.241600
.Models.MUs.product3:723,2020-01-01 04:06:21.308600,2020-01-01 04:11:44.821400,0 days 00:05:23.512800
.Models.MUs.product3:724,2020-01-01 04:06:50.190800,2020-01-01 04:11:38.134900,0 days 00:04:47.944100
.Models.MUs.product3:725,2020-01-01 04:07:23.995000,2020-01-01 04:14:22.032600,0 days 00:06:58.037600
.Models.MUs.product3:726,2020-01-01 04:07:26.295200,2020-01-01 04:14:22.032600,0 days 00:06:55.737400
.Models.MUs.product3:727,2020-01-01 04:07:36.485400,2020-01-01 04:13:00.670300,0 days 00:05:24.184900
.Models.MUs.product3:728,2020-01-01 04:07:38.980600,2020-01-01 04:13:12.148000,0 days 00:05:33.167400
.Models.MUs.product3:729,2020-01-01 04:07:53.542200,2020-01-01 04:13:40.670300,0 days 00:05:47.128100
.Models.MUs.product3:730,2020-01-01 04:08:14.951000,2020-01-01 04:13:37.455600,0 days 00:05:22.504600
.Models.MUs.product3:731,2020-01-01 04:08:17.173600,2020-01-01 04:14:22.032600,0 days 00:06:04.859000
.Models.MUs.product3:732,2020-01-01 04:08:25.616300,2020-01-01 04:12:57.455600,0 days 00:04:31.839300
.Models.MUs.product3:733,2020-01-01 04:08:38.683700,2020-01-01 04:14:57.455600,0 days 00:06:18.771900
.Models.MUs.product3:734,2020-01-01 04:08:55.932100,2020-01-01 04:12:53.995200,0 days 00:03:58.063100
.Models.MUs.product3:735,2020-01-01 04:09:26.426800,2020-01-01 04:15:37.032600,0 days 00:06:10.605800
.Models.MUs.product3:736,2020-01-01 04:09:31.948200,2020-01-01 04:13:57.988400,0 days 00:04:26.040200
.Models.MUs.product3:737,2020-01-01 04:09:32.639800,2020-01-01 04:14:15.600900,0 days 00:04:42.961100
.Models.MUs.product3:738,2020-01-01 04:09:36.885300,2020-01-01 04:14:20.670300,0 days 00:04:43.785000
.Models.MUs.product3:739,2020-01-01 04:09:40.768900,2020-01-01 04:15:00.670300,0 days 00:05:19.901400
.Models.MUs.product3:740,2020-01-01 04:09:50.296600,2020-01-01 04:15:37.032600,0 days 00:05:46.736000
.Models.MUs.product3:741,2020-01-01 04:09:55.422800,2020-01-01 04:14:41.958100,0 days 00:04:46.535300
.Models.MUs.product3:742,2020-01-01 04:10:16.662800,2020-01-01 04:13:34.955000,0 days 00:03:18.292200
.Models.MUs.product3:743,2020-01-01 04:10:40.910500,2020-01-01 04:15:37.455600,0 days 00:04:56.545100
.Models.MUs.product3:744,2020-01-01 04:11:04.704200,2020-01-01 04:15:50.404500,0 days 00:04:45.700300
.Models.MUs.product3:745,2020-01-01 04:11:31.218600,2020-01-01 04:15:33.915900,0 days 00:04:02.697300
.Models.MUs.product3:746,2020-01-01 04:11:34.309800,2020-01-01 04:15:58.101000,0 days 00:04:23.791200
.Models.MUs.product3:747,2020-01-01 04:11:52.386700,2020-01-01 04:16:16.446300,0 days 00:04:24.059600
.Models.MUs.product3:748,2020-01-01 04:12:16.280200,2020-01-01 04:16:14.767700,0 days 00:03:58.487500
.Models.MUs.product3:749,2020-01-01 04:12:48.488200,2020-01-01 04:16:59.139500,0 days 00:04:10.651300
.Models.MUs.product3:750,2020-01-01 04:12:57.509800,2020-01-01 04:18:07.032600,0 days 00:05:09.522800
.Models.MUs.product3:751,2020-01-01 04:13:59.011700,2020-01-01 04:19:30.308300,0 days 00:05:31.296600
.Models.MUs.product3:752,2020-01-01 04:14:24.805700,2020-01-01 04:19:30.308300,0 days 00:05:05.502600
.Models.MUs.product3:753,2020-01-01 04:15:22.286200,2020-01-01 04:19:32.298200,0 days 00:04:10.012000
.Models.MUs.product3:754,2020-01-01 04:15:40.965800,2020-01-01 04:20:41.650800,0 days 00:05:00.685000
.Models.MUs.product3:755,2020-01-01 04:15:51.574600,2020-01-01 04:20:18.434800,0 days 00:04:26.860200
.Models.MUs.product3:756,2020-01-01 04:16:04.081400,2020-01-01 04:21:56.650800,0 days 00:05:52.569400
.Models.MUs.product3:757,2020-01-01 04:16:11.187200,2020-01-01 04:20:40.681600,0 days 00:04:29.494400
.Models.MUs.product3:758,2020-01-01 04:16:23.412800,2020-01-01 04:21:22.655400,0 days 00:04:59.242600
.Models.MUs.product3:759,2020-01-01 04:16:55.381600,2020-01-01 04:21:01.680100,0 days 00:04:06.298500
.Models.MUs.product3:760,2020-01-01 04:18:08.511600,2020-01-01 04:23:11.650800,0 days 00:05:03.139200
.Models.MUs.product3:761,2020-01-01 04:18:24.288200,2020-01-01 04:22:29.961700,0 days 00:04:05.673500
.Models.MUs.product3:762,2020-01-01 04:18:46.555400,2020-01-01 04:23:00.556200,0 days 00:04:14.000800
.Models.MUs.product3:763,2020-01-01 04:22:19.307100,2020-01-01 04:27:04.325400,0 days 00:04:45.018300
.Models.MUs.product3:764,2020-01-01 04:23:10.010700,2020-01-01 04:29:03.187800,0 days 00:05:53.177100
.Models.MUs.product3:765,2020-01-01 04:23:20.601000,2020-01-01 04:28:29.208500,0 days 00:05:08.607500
.Models.MUs.product3:766,2020-01-01 04:23:20.909400,2020-01-01 04:29:14.543100,0 days 00:05:53.633700
.Models.MUs.product3:767,2020-01-01 04:23:48.355300,2020-01-01 04:29:03.187800,0 days 00:05:14.832500
.Models.MUs.product3:768,2020-01-01 04:23:55.189200,2020-01-01 04:28:11.999300,0 days 00:04:16.810100
.Models.MUs.product3:769,2020-01-01 04:23:55.270500,2020-01-01 04:28:17.544600,0 days 00:04:22.274100
.Models.MUs.product3:770,2020-01-01 04:24:08.592600,2020-01-01 04:29:18.846800,0 days 00:05:10.254200
.Models.MUs.product3:771,2020-01-01 04:25:12.187400,2020-01-01 04:30:18.187800,0 days 00:05:06.000400
.Models.MUs.product3:772,2020-01-01 04:25:40.173600,2020-01-01 04:31:33.187800,0 days 00:05:53.014200
.Models.MUs.product3:773,2020-01-01 04:25:41.036100,2020-01-01 04:29:41.459300,0 days 00:04:00.423200
.Models.MUs.product3:774,2020-01-01 04:26:20.879100,2020-01-01 04:31:37.601900,0 days 00:05:16.722800
.Models.MUs.product3:775,2020-01-01 04:26:37.087500,2020-01-01 04:30:45.308300,0 days 00:04:08.220800
.Models.MUs.product3:776,2020-01-01 04:26:47.922800,2020-01-01 04:31:14.239400,0 days 00:04:26.316600
.Models.MUs.product3:777,2020-01-01 04:27:42.616600,2020-01-01 04:32:41.999200,0 days 00:04:59.382600
.Models.MUs.product3:778,2020-01-01 04:27:51.346100,2020-01-01 04:31:54.268500,0 days 00:04:02.922400
.Models.MUs.product3:779,2020-01-01 04:28:13.244400,2020-01-01 04:33:15.678500,0 days 00:05:02.434100
.Models.MUs.product3:780,2020-01-01 04:28:47.286500,2020-01-01 04:34:03.187800,0 days 00:05:15.901300
.Models.MUs.product3:781,2020-01-01 04:29:04.112400,2020-01-01 04:34:04.056600,0 days 00:04:59.944200
.Models.MUs.product3:782,2020-01-01 04:29:17.805100,2020-01-01 04:34:29.162600,0 days 00:05:11.357500
.Models.MUs.product3:783,2020-01-01 04:29:41.134000,2020-01-01 04:34:30.308300,0 days 00:04:49.174300
.Models.MUs.product3:784,2020-01-01 04:29:51.625700,2020-01-01 04:34:24.391500,0 days 00:04:32.765800
.Models.MUs.product3:785,2020-01-01 04:29:59.150100,2020-01-01 04:35:45.308300,0 days 00:05:46.158200
.Models.MUs.product3:786,2020-01-01 04:30:22.553300,2020-01-01 04:34:35.678500,0 days 00:04:13.125200
.Models.MUs.product3:787,2020-01-01 04:30:32.581500,2020-01-01 04:35:55.678500,0 days 00:05:23.097000
.Models.MUs.product3:788,2020-01-01 04:30:51.070000,2020-01-01 04:35:04.391500,0 days 00:04:13.321500
.Models.MUs.product3:789,2020-01-01 04:31:22.918600,2020-01-01 04:36:11.453700,0 days 00:04:48.535100
.Models.MUs.product3:790,2020-01-01 04:31:49.055700,2020-01-01 04:36:35.678500,0 days 00:04:46.622800
.Models.MUs.product3:791,2020-01-01 04:32:02.561700,2020-01-01 04:35:51.231900,0 days 00:03:48.670200
.Models.MUs.product3:792,2020-01-01 04:32:05.752700,2020-01-01 04:37:05.254700,0 days 00:04:59.502000
.Models.MUs.product3:793,2020-01-01 04:32:08.854700,2020-01-01 04:37:48.187800,0 days 00:05:39.333100
.Models.MUs.product3:794,2020-01-01 04:32:34.710200,2020-01-01 04:36:28.498800,0 days 00:03:53.788600
.Models.MUs.product3:795,2020-01-01 04:33:27.089000,2020-01-01 04:37:50.606800,0 days 00:04:23.517800
.Models.MUs.product3:796,2020-01-01 04:33:30.916400,2020-01-01 04:38:45.483500,0 days 00:05:14.567100
.Models.MUs.product3:797,2020-01-01 04:33:38.154600,2020-01-01 04:38:47.915100,0 days 00:05:09.760500
.Models.MUs.product3:798,2020-01-01 04:33:43.950400,2020-01-01 04:37:56.520200,0 days 00:04:12.569800
.Models.MUs.product3:799,2020-01-01 04:34:12.890500,2020-01-01 04:38:47.816200,0 days 00:04:34.925700
.Models.MUs.product3:800,2020-01-01 04:34:54.392800,2020-01-01 04:40:55.119700,0 days 00:06:00.726900
.Models.MUs.product3:801,2020-01-01 04:35:17.511200,2020-01-01 04:40:18.187800,0 days 00:05:00.676600
.Models.MUs.product3:802,2020-01-01 04:35:26.376000,2020-01-01 04:40:47.915100,0 days 00:05:21.539100
.Models.MUs.product3:803,2020-01-01 04:35:38.622500,2020-01-01 04:40:03.713100,0 days 00:04:25.090600
.Models.MUs.product3:804,2020-01-01 04:35:41.811400,2020-01-01 04:40:09.000000,0 days 00:04:27.188600
.Models.MUs.product3:805,2020-01-01 04:36:17.709900,2020-01-01 04:41:33.187800,0 days 00:05:15.477900
.Models.MUs.product3:806,2020-01-01 04:36:18.227800,2020-01-01 04:42:07.915100,0 days 00:05:49.687300
.Models.MUs.product3:807,2020-01-01 04:36:38.279300,2020-01-01 04:41:33.187800,0 days 00:04:54.908500
.Models.MUs.product3:808,2020-01-01 04:37:31.344200,2020-01-01 04:42:02.747200,0 days 00:04:31.403000
.Models.MUs.product3:809,2020-01-01 04:37:57.867600,2020-01-01 04:43:25.119700,0 days 00:05:27.252100
.Models.MUs.product3:810,2020-01-01 04:38:12.904700,2020-01-01 04:43:10.356600,0 days 00:04:57.451900
.Models.MUs.product3:811,2020-01-01 04:39:14.968100,2020-01-01 04:43:32.308100,0 days 00:04:17.340000
.Models.MUs.product3:812,2020-01-01 04:39:28.061600,2020-01-01 04:44:40.119700,0 days 00:05:12.058100
.Models.MUs.product3:813,2020-01-01 04:39:58.083400,2020-01-01 04:45:19.319300,0 days 00:05:21.235900
.Models.MUs.product3:814,2020-01-01 04:40:03.547700,2020-01-01 04:45:19.319300,0 days 00:05:15.771600
.Models.MUs.product3:815,2020-01-01 04:40:29.014500,2020-01-01 04:45:58.214800,0 days 00:05:29.200300
.Models.MUs.product3:816,2020-01-01 04:40:59.332900,2020-01-01 04:45:19.319300,0 days 00:04:19.986400
.Models.MUs.product3:817,2020-01-01 04:41:37.674500,2020-01-01 04:47:32.214300,0 days 00:05:54.539800
.Models.MUs.product3:818,2020-01-01 04:41:52.221800,2020-01-01 04:47:10.119700,0 days 00:05:17.897900
.Models.MUs.product3:819,2020-01-01 04:42:35.869700,2020-01-01 04:48:04.532300,0 days 00:05:28.662600
.Models.MUs.product3:820,2020-01-01 04:42:40.299100,2020-01-01 04:49:04.319300,0 days 00:06:24.020200
.Models.MUs.product3:821,2020-01-01 04:42:58.400300,2020-01-01 04:46:56.039700,0 days 00:03:57.639400
.Models.MUs.product3:822,2020-01-01 04:43:12.179400,2020-01-01 04:47:42.241500,0 days 00:04:30.062100
.Models.MUs.product3:823,2020-01-01 04:43:17.552000,2020-01-01 04:47:41.000700,0 days 00:04:23.448700
.Models.MUs.product3:824,2020-01-01 04:43:35.450000,2020-01-01 04:47:58.465700,0 days 00:04:23.015700
.Models.MUs.product3:825,2020-01-01 04:43:43.615900,2020-01-01 04:48:40.323700,0 days 00:04:56.707800
.Models.MUs.product3:826,2020-01-01 04:43:59.933200,2020-01-01 04:48:47.149000,0 days 00:04:47.215800
.Models.MUs.product3:827,2020-01-01 04:44:10.761100,2020-01-01 04:48:44.122700,0 days 00:04:33.361600
.Models.MUs.product3:828,2020-01-01 04:44:23.965200,2020-01-01 04:49:41.829900,0 days 00:05:17.864700
.Models.MUs.product3:829,2020-01-01 04:44:31.694300,2020-01-01 04:49:52.039100,0 days 00:05:20.344800
.Models.MUs.product3:830,2020-01-01 04:44:45.453600,2020-01-01 04:50:19.319300,0 days 00:05:33.865700
.Models.MUs.product3:831,2020-01-01 04:44:50.071100,2020-01-01 04:48:45.876100,0 days 00:03:55.805000
.Models.MUs.product3:832,2020-01-01 04:44:52.142500,2020-01-01 04:50:19.319300,0 days 00:05:27.176800
.Models.MUs.product3:833,2020-01-01 04:45:16.098800,2020-01-01 04:50:41.041400,0 days 00:05:24.942600
.Models.MUs.product3:834,2020-01-01 04:45:28.489700,2020-01-01 04:50:01.041400,0 days 00:04:32.551700
.Models.MUs.product3:835,2020-01-01 04:46:17.719300,2020-01-01 04:50:43.040200,0 days 00:04:25.320900
.Models.MUs.product3:836,2020-01-01 04:46:36.616900,2020-01-01 04:50:43.556200,0 days 00:04:06.939300
.Models.MUs.product3:837,2020-01-01 04:46:47.437400,2020-01-01 04:51:52.039100,0 days 00:05:04.601700
.Models.MUs.product3:838,2020-01-01 04:46:50.656400,2020-01-01 04:50:59.706800,0 days 00:04:09.050400
.Models.MUs.product3:839,2020-01-01 04:47:15.869100,2020-01-01 04:51:16.373500,0 days 00:04:00.504400
.Models.MUs.product3:840,2020-01-01 04:47:57.403300,2020-01-01 04:51:58.849400,0 days 00:04:01.446100
.Models.MUs.product3:841,2020-01-01 04:48:06.844700,2020-01-01 04:52:44.656800,0 days 00:04:37.812100
.Models.MUs.product3:842,2020-01-01 04:48:28.104300,2020-01-01 04:53:52.039100,0 days 00:05:23.934800
.Models.MUs.product3:843,2020-01-01 04:49:09.173400,2020-01-01 04:54:04.940100,0 days 00:04:55.766700
.Models.MUs.product3:844,2020-01-01 04:49:38.697000,2020-01-01 04:54:57.425500,0 days 00:05:18.728500
.Models.MUs.product3:845,2020-01-01 04:49:53.947800,2020-01-01 04:54:32.039100,0 days 00:04:38.091300
.Models.MUs.product3:846,2020-01-01 04:50:02.482300,2020-01-01 04:55:55.119700,0 days 00:05:52.637400
.Models.MUs.product3:847,2020-01-01 04:50:09.444000,2020-01-01 04:55:04.928900,0 days 00:04:55.484900
.Models.MUs.product3:848,2020-01-01 04:50:14.429600,2020-01-01 04:55:55.119700,0 days 00:05:40.690100
.Models.MUs.product3:849,2020-01-01 04:51:03.402600,2020-01-01 04:55:55.119700,0 days 00:04:51.717100
.Models.MUs.product3:850,2020-01-01 04:51:31.266600,2020-01-01 04:55:52.039100,0 days 00:04:20.772500
.Models.MUs.product3:851,2020-01-01 04:51:47.410500,2020-01-01 04:56:32.039100,0 days 00:04:44.628600
.Models.MUs.product3:852,2020-01-01 04:52:24.373700,2020-01-01 04:56:00.331300,0 days 00:03:35.957600
.Models.MUs.product3:853,2020-01-01 04:53:18.719100,2020-01-01 04:59:04.319300,0 days 00:05:45.600200
.Models.MUs.product3:854,2020-01-01 04:53:27.566400,2020-01-01 04:58:25.119700,0 days 00:04:57.553300
.Models.MUs.product3:855,2020-01-01 04:53:30.849300,2020-01-01 04:58:57.378200,0 days 00:05:26.528900
.Models.MUs.product3:856,2020-01-01 04:53:42.235000,2020-01-01 04:58:45.750700,0 days 00:05:03.515700
.Models.MUs.product3:857,2020-01-01 04:53:54.000900,2020-01-01 04:58:53.045900,0 days 00:04:59.045000
.Models.MUs.product3:858,2020-01-01 04:54:12.106500,2020-01-01 04:59:37.378200,0 days 00:05:25.271700
.Models.MUs.product3:859,2020-01-01 04:54:50.273900,2020-01-01 04:59:01.087400,0 days 00:04:10.813500
.Models.MUs.product3:860,2020-01-01 04:55:06.831400,2020-01-01 05:00:12.331300,0 days 00:05:05.499900
.Models.MUs.product3:861,2020-01-01 04:55:12.709800,2020-01-01 05:00:19.319300,0 days 00:05:06.609500
.Models.MUs.product3:862,2020-01-01 04:55:14.003700,2020-01-01 05:00:57.378200,0 days 00:05:43.374500
.Models.MUs.product3:863,2020-01-01 04:55:20.632600,2020-01-01 05:00:27.699500,0 days 00:05:07.066900
.Models.MUs.product3:864,2020-01-01 04:55:38.159400,2020-01-01 05:00:21.084100,0 days 00:04:42.924700
.Models.MUs.product3:865,2020-01-01 04:56:55.755900,2020-01-01 05:02:17.378200,0 days 00:05:21.622300
.Models.MUs.product3:866,2020-01-01 04:56:59.633800,2020-01-01 05:03:09.229200,0 days 00:06:09.595400
.Models.MUs.product3:867,2020-01-01 04:57:09.063500,2020-01-01 05:01:37.378200,0 days 00:04:28.314700
.Models.MUs.product3:868,2020-01-01 04:57:11.876400,2020-01-01 05:01:43.651100,0 days 00:04:31.774700
.Models.MUs.product3:869,2020-01-01 04:57:22.302400,2020-01-01 05:02:10.119700,0 days 00:04:47.817300
.Models.MUs.product3:870,2020-01-01 04:57:47.547800,2020-01-01 05:03:25.119700,0 days 00:05:37.571900
.Models.MUs.product3:871,2020-01-01 04:58:18.423500,2020-01-01 05:03:09.229200,0 days 00:04:50.805700
.Models.MUs.product3:872,2020-01-01 04:58:20.150500,2020-01-01 05:03:39.756100,0 days 00:05:19.605600
.Models.MUs.product3:873,2020-01-01 04:58:26.711500,2020-01-01 05:04:24.229200,0 days 00:05:57.517700
.Models.MUs.product3:874,2020-01-01 04:58:33.019100,2020-01-01 05:03:39.078500,0 days 00:05:06.059400
.Models.MUs.product3:875,2020-01-01 05:00:29.801400,2020-01-01 05:05:00.776500,0 days 00:04:30.975100
.Models.MUs.product3:876,2020-01-01 05:00:59.979300,2020-01-01 05:05:40.776500,0 days 00:04:40.797200
.Models.MUs.product3:877,2020-01-01 05:01:14.858300,2020-01-01 05:06:07.779100,0 days 00:04:52.920800
.Models.MUs.product3:878,2020-01-01 05:01:18.364600,2020-01-01 05:05:12.202300,0 days 00:03:53.837700
.Models.MUs.product3:879,2020-01-01 05:01:24.997600,2020-01-01 05:08:09.229200,0 days 00:06:44.231600
.Models.MUs.product3:880,2020-01-01 05:01:40.670000,2020-01-01 05:06:08.332000,0 days 00:04:27.662000
.Models.MUs.product3:881,2020-01-01 05:02:17.900500,2020-01-01 05:08:09.229200,0 days 00:05:51.328700
.Models.MUs.product3:882,2020-01-01 05:03:15.908500,2020-01-01 05:07:37.768900,0 days 00:04:21.860400
.Models.MUs.product3:883,2020-01-01 05:04:07.620000,2020-01-01 05:08:26.937500,0 days 00:04:19.317500
.Models.MUs.product3:884,2020-01-01 05:05:59.721300,2020-01-01 05:10:57.768900,0 days 00:04:58.047600
.Models.MUs.product3:885,2020-01-01 05:06:00.641100,2020-01-01 05:11:54.229200,0 days 00:05:53.588100
.Models.MUs.product3:886,2020-01-01 05:06:12.819600,2020-01-01 05:10:39.229200,0 days 00:04:26.409600
.Models.MUs.product3:887,2020-01-01 05:06:55.433600,2020-01-01 05:11:54.229200,0 days 00:04:58.795600
.Models.MUs.product3:888,2020-01-01 05:07:26.661600,2020-01-01 05:11:43.929000,0 days 00:04:17.267400
.Models.MUs.product3:889,2020-01-01 05:07:39.959100,2020-01-01 05:11:32.257300,0 days 00:03:52.298200
.Models.MUs.product3:890,2020-01-01 05:07:44.539900,2020-01-01 05:12:35.977100,0 days 00:04:51.437200
.Models.MUs.product3:891,2020-01-01 05:07:56.603100,2020-01-01 05:12:23.929000,0 days 00:04:27.325900
.Models.MUs.product3:892,2020-01-01 05:08:35.154800,2020-01-01 05:13:37.779100,0 days 00:05:02.624300
.Models.MUs.product3:893,2020-01-01 05:08:47.487600,2020-01-01 05:13:46.152700,0 days 00:04:58.665100
.Models.MUs.product3:894,2020-01-01 05:09:04.051600,2020-01-01 05:13:29.486000,0 days 00:04:25.434400
.Models.MUs.product3:895,2020-01-01 05:09:14.530600,2020-01-01 05:13:57.570900,0 days 00:04:43.040300
.Models.MUs.product3:896,2020-01-01 05:09:47.809100,2020-01-01 05:14:06.017800,0 days 00:04:18.208700
.Models.MUs.product3:897,2020-01-01 05:10:23.356000,2020-01-01 05:16:54.229200,0 days 00:06:30.873200
.Models.MUs.product3:898,2020-01-01 05:10:30.690500,2020-01-01 05:15:43.356700,0 days 00:05:12.666200
.Models.MUs.product3:899,2020-01-01 05:11:27.863200,2020-01-01 05:15:39.229200,0 days 00:04:11.366000
.Models.MUs.product3:900,2020-01-01 05:11:36.150500,2020-01-01 05:16:51.103100,0 days 00:05:14.952600
.Models.MUs.product3:901,2020-01-01 05:12:15.105200,2020-01-01 05:18:11.103100,0 days 00:05:55.997900
.Models.MUs.product3:902,2020-01-01 05:12:16.812500,2020-01-01 05:16:54.606600,0 days 00:04:37.794100
.Models.MUs.product3:903,2020-01-01 05:12:21.127700,2020-01-01 05:18:37.779100,0 days 00:06:16.651400
